encoding,path,title
iso-8859-1,/tablesa/arg-mendoza78.html,Liga Mendocina 1978
iso-8859-1,/tablesa/arg-mendoza79.html,Liga Mendocina 1979
iso-8859-1,/tablesa/arg-mendoza80.html,Liga Mendocina 1980
iso-8859-1,/tablesa/arg-mendoza81.html,Liga Mendocina 1981
iso-8859-1,/tablesa/arg-mendoza86.html,Liga Mendocina 1986
iso-8859-1,/tablesa/arg-mendozachamp.html,Liga Mendocina
iso-8859-1,/tablesa/arg-porteno26.html,Argentina - Campeonato Porteño 1926
iso-8859-1,/tablesa/arg-rosario-champ.html,Argentina - Provincia de Santa Fe - ario
iso-8859-1,/tablesa/arg-u23-intres.html,U-23 ARGENTINA NATIONAL TEAM - Matches & Statistics 1937-2008
iso-8859-1,/tablesa/arg-unoff-intres.html,Other Results of Argentina 1901-2008
ISO-8859-1,/tablesa/arg-wom2014.html,Argentina Women 2013/14
iso-8859-1,/tablesa/arg10.html,Argentina 1910
iso-8859-1,/tablesa/arg11.html,Argentina 1911
iso-8859-1,/tablesa/arg14.html,Argentina 1914
iso-8859-1,/tablesa/arg15.html,Argentina 1915
iso-8859-1,/tablesa/arg16.html,Argentina 1916
iso-8859-1,/tablesa/arg17.html,Argentina 1917
iso-8859-1,/tablesa/arg18.html,Argentina 1918
iso-8859-1,/tablesa/arg1908.html,Argentina 1908
iso-8859-1,/tablesa/arg1909.html,Argentina 1909
iso-8859-1,/tablesa/arg2-27.html,Argentina Second Level 1927
iso-8859-1,/tablesa/arg2-31.html,Argentina Second Level 1931
iso-8859-1,/tablesa/arg2-32.html,Argentina Second Level 1932
iso-8859-1,/tablesa/arg2-33.html,Argentina Second Level 1933 AAF
iso-8859-1,/tablesa/arg2-34p.html,Argentina Second Level 1934
iso-8859-1,/tablesa/arg2-47.html,Argentina Second Level 1947
iso-8859-1,/tablesa/arg2-48.html,Argentina Second Level 1948
iso-8859-1,/tablesa/arg2-49.html,Argentina Second Level 1949
iso-8859-1,/tablesa/arg2-50.html,Argentina Second Level 1950
iso-8859-1,/tablesa/arg2-51.html,Argentina Second Level 1951
iso-8859-1,/tablesa/arg2-52.html,Argentina Second Level 1952
iso-8859-1,/tablesa/arg2-53.html,Argentina Second Level 1953
iso-8859-1,/tablesa/arg2-54.html,Argentina Second Level 1954
iso-8859-1,/tablesa/arg2-55.html,Argentina Second Level 1955
iso-8859-1,/tablesa/arg2-56.html,Argentina Second Level 1956
iso-8859-1,/tablesa/arg2-57.html,Argentina Second Level 1957
iso-8859-1,/tablesa/arg2-58.html,Argentina Second Level 1958
iso-8859-1,/tablesa/arg2-59.html,Argentina Second Level 1959
iso-8859-1,/tablesa/arg2-60.html,Argentina Second Level 1960
iso-8859-1,/tablesa/arg2-61.html,Argentina Second Level 1961
iso-8859-1,/tablesa/arg2-62.html,Argentina Second Level 1962
iso-8859-1,/tablesa/arg2-63.html,Argentina Second Level 1963
iso-8859-1,/tablesa/arg2-64.html,Argentina Second Level 1964
iso-8859-1,/tablesa/arg2-65.html,Argentina Second Level 1965
iso-8859-1,/tablesa/arg2-66.html,Argentina Second Level 1966
iso-8859-1,/tablesa/arg21.html,Argentina 1921
iso-8859-1,/tablesa/arg22.html,Argentina 1922
iso-8859-1,/tablesa/arg24.html,Argentina 1924
iso-8859-1,/tablesa/arg25.html,Argentina 1925
iso-8859-1,/tablesa/arg26.html,Argentina 1926
iso-8859-1,/tablesa/arg27.html,Argentina 1927
iso-8859-1,/tablesa/arg28.html,Argentina 1928
iso-8859-1,/tablesa/arg30.html,Argentina 1930
iso-8859-1,/tablesa/arg32a.html,Argentina 1932 (amateur)
iso-8859-1,/tablesa/arg33.html,Argentina 1933
iso-8859-1,/tablesa/arg33a.html,Argentina 1933 (amateur)
iso-8859-1,/tablesa/arg34.html,Argentina 1934
iso-8859-1,/tablesa/arg34a.html,Argentina 1934 (amateur)
iso-8859-1,/tablesa/arg39.html,Argentina 1939
iso-8859-1,/tablesa/arg50.html,Argentina 1950
iso-8859-1,/tablesa/arg55.html,Argentina 1955
iso-8859-1,/tablesa/arg76.html,Argentina 1976
iso-8859-1,/tablesa/argchamp-performances.html,Argentina - Champions Performances - Efficiency by Points
iso-8859-1,/tablesa/arghist-pro1970s.html,-
iso-8859-1,/tablesa/argint-champ.html,Argentina - Torneo del Interior
iso-8859-1,/tablesa/argint2-champ.html,Torneo Argentino B Champions
iso-8859-1,/tablesa/argint3-champ.html,Torneo Argentino C Champions
iso-8859-1,/tablesa/argint72.html,Torneo Regional 1972
iso-8859-1,/tablesa/argint73.html,Torneo Regional 1973
iso-8859-1,/tablesa/argint74.html,Torneo Regional 1974
iso-8859-1,/tablesa/argint75.html,Torneo Regional 1975
iso-8859-1,/tablesa/argint76.html,Torneo Regional 1976
iso-8859-1,/tablesa/argint77.html,Torneo Regional 1977
iso-8859-1,/tablesa/argint80.html,Torneo Regional 1980
iso-8859-1,/tablesa/argint86.html,Torneo del Interior 1986
iso-8859-1,/tablesa/argint87.html,Torneo del Interior 1986/87
iso-8859-1,/tablesa/argint89.html,Torneo del Interior 1988/89
iso-8859-1,/tablesa/argint90.html,Torneo del Interior 1989/90
iso-8859-1,/tablesa/argparares.html,ARGENTINA-PARAGUAY Matches 1919-2008
iso-8859-1,/tablesa/argtops.html,Argentina - List of Topscorers
iso-8859-1,/tablesa/arguru-bec33.html,II Copa de Honor "Sr. Beccar Varela" - 1933
iso-8859-1,/tablesa/argurures.html,ARGENTINA-URUGUAY Matches 1902-2017
ISO-8859-1,/tablesa/asgames94.html,Asian Games 1994
iso-8859-1,/tablesb/bocariverpro.html,Superclásicos - Boca Juniors vs River Plate - Professional Era
ISO-8859-1,/tablesb/borneocup.html,Borneo Cup
iso-8859-1,/tablesb/brasargres.html,ARGENTINA-BRAZIL Matches 1914-2008
iso-8859-1,/tablesb/braz-intres-notes.html,Observações sobre o Arquivo da Seleção Brasileira
iso-8859-1,/tablesb/braz-intres.html,Arquivo da Seleção Brasileira
iso-8859-1,/tablesb/braz-intres190613.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres191422.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres192332.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres193438.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres193946.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres194752.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres195356.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres195758.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres195960.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres196163.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres196465.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres196667.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres1968.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres196970.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres197173.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres197475.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres1976.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres197778.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres197980.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres198182.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres198384.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres198586.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres1987.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres198889.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres199091.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres199293.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres199495.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres1996.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres199798.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres1999.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intres2000.html,Seleção Brasileira
iso-8859-1,/tablesb/braz-intrescomb.html,Jogos Internacionais do Futebol Brasileiro 1903-1914
iso-8859-1,/tablesb/braz67.html,Torneio Roberto Gomes Pedrosa 1967
iso-8859-1,/tablesb/brazprofclublist.html,
iso-8859-1,/tablesc/can-nztour27.html,Canadian Tour of New Zealand 1927
iso-8859-1,/tablesc/cayman-wom-intres.html,Cayman Islands women's senior national team international matches
ISO-8859-1,/tablesc/cccf57.html,"CCCF Championship 1957 (Willemstad, Curaçao, Aug 11-25)"
ISO-8859-1,/tablesc/cccf60.html,"IX CCCF Championship 1960 (La Habana, Cuba, Feb 14-29)"
ISO-8859-1,/tablesc/cccf61.html,"X C.C.C.F. Championship 1961 (San José Costa Rica, March 5-19)"
iso-8859-1,/tablesc/chilargres.html,ARGENTINA-CHILE Matches 1910-2008
iso-8859-1,/tablesc/china-futs04.html,China (Futsal) 2004
iso-8859-1,/tablesc/china-futs05.html,China (Futsal) 2005
iso-8859-1,/tablesc/china-futs06.html,China (Futsal) 2006
iso-8859-1,/tablesc/china-futs07.html,China (Futsal) 2007
iso-8859-1,/tablesc/china-futs09.html,China (Futsal) 2008/09
iso-8859-1,/tablesc/china-ng01.html,China 2001 - Ninth National Games
iso-8859-1,/tablesc/china-ng05.html,China 2005 - Ninth National Games
iso-8859-1,/tablesc/china-ng09.html,China 2009 - Tenth National Games
iso-8859-1,/tablesc/china-unileaguehist.html,China University League History
iso-8859-1,/tablesc/china-womhist.html,China Women's League History
iso-8859-1,/tablesc/china00.html,China 2000
iso-8859-1,/tablesc/china01.html,China 2001
iso-8859-1,/tablesc/china94.html,China League 1994
iso-8859-1,/tablesc/china95.html,China League 1995
iso-8859-1,/tablesc/china96.html,China League 1996
iso-8859-1,/tablesc/china97.html,China League 1997
iso-8859-1,/tablesc/china98.html,China League 1998
iso-8859-1,/tablesc/china99.html,China 1999
iso-8859-1,/tablesc/chinaalltime.html,China All Time Tables
iso-8859-1,/tablesc/chinacup00.html,China FA Cup 2000
iso-8859-1,/tablesc/chinacup95.html,China 1995 - FA Cup
iso-8859-1,/tablesc/chinacup96.html,China 1996 - FA Cup
iso-8859-1,/tablesc/chinacup97.html,China 1997 - FA Cup
iso-8859-1,/tablesc/chinacup98.html,China 1998 - FA Cup
iso-8859-1,/tablesc/chinacup99.html,China 1999 - FA Cup
iso-8859-1,/tablesc/chinahist.html,China League History
iso-8859-1,/tablesc/chinasupercuphist.html,China List of Super Cup Winners
iso-8859-1,/tablesc/chinawomen00.html,China Women's Premier League 2000
iso-8859-1,/tablesc/chinawomen01.html,China Women's Premier League 2001
iso-8859-1,/tablesc/chinawomen02.html,China Women 2002
iso-8859-1,/tablesc/chinawomen03.html,China Women 2003
iso-8859-1,/tablesc/chinawomen04.html,China Women 2004
iso-8859-1,/tablesc/chinawomen05.html,China Women 2005
iso-8859-1,/tablesc/chinawomen06.html,China Women 2006
iso-8859-1,/tablesc/chinawomen07.html,China Women 2007
iso-8859-1,/tablesc/chinawomen08.html,China Women 2008
iso-8859-1,/tablesc/chinawomen09.html,China Women 2009
iso-8859-1,/tablesc/chinawomen2010.html,China Women 2010
iso-8859-1,/tablesc/chinawomen2011.html,China Women 2011
iso-8859-1,/tablesc/chinawomen2012.html,China Women 2012
iso-8859-1,/tablesc/chinawomen2014.html,China Women 2014
iso-8859-1,/tablesc/chinawomen2015.html,China Women 2015
iso-8859-1,/tablesc/chinawomen2016.html,China Women 2016
iso-8859-1,/tablesc/chinawomen2017.html,China Women 2017
iso-8859-1,/tablesc/chinawomen2018.html,China Women 2018
iso-8859-1,/tablesc/chinawomen2019.html,China Women 2019
iso-8859-1,/tablesc/chinawomen2020.html,China Women 2020
iso-8859-1,/tablesc/chinawomen2021.html,China Women 2021
iso-8859-1,/tablesc/chinawomen2022.html,China Women 2022
iso-8859-1,/tablesc/chinawomen2023.html,China Women 2023
iso-8859-1,/tablesc/chinawomen2024.html,China Women 2024
iso-8859-1,/tablesc/chinawomen2025.html,China Women 2025
iso-8859-1,/tablesc/chinawomen99.html,China Women's Premier League 1999
ISO-8859-1,/tablesc/commadu17.html,Torneo Internacional Comunidad de Madrid U-17
ISO-8859-1,/tablesc/concacaf-u16-83.html,CONCACAF U-16 Championship 1983
ISO-8859-1,/tablesc/concacaf-u16-85.html,CONCACAF U-16 Championship 1985
ISO-8859-1,/tablesc/cosafa-u20.html,COSAFA U-20 Tournaments
ISO-8859-1,/tablesd/ddr-arabtour67.html,"East Germany national team tour of Egypt, Sudan, and Iraq, 1967"
iso-8859-1,/tablesd/deaflympics.html,Football Tournaments of the Summer Deafympics
iso-8859-1,/tablesd/dittborndet.html,Copa Carlos Dittborn - Match Details
ISO-8859-1,/tablesd/doggiss.html,Copa UC Doggiss
iso-8859-1,/tablesd/duit-intres.html,(West) Germany - International Results
ISO-8859-1,/tablesd/duit00-det.html,Germany 1999/00
ISO-8859-1,/tablesd/duit2-00-det.html,Germany 2nd level 1999/00
ISO-8859-1,/tablesd/duit64.html,Germany 1963/64
ISO-8859-1,/tablesd/duit65.html,Germany 1964/65
ISO-8859-1,/tablesd/duit66.html,Germany 1965/66
ISO-8859-1,/tablesd/duit67.html,Germany 1966/67
ISO-8859-1,/tablesd/duit68.html,Germany 1967/68
ISO-8859-1,/tablesd/duit69.html,Germany 1968/69
ISO-8859-1,/tablesd/duit70.html,Germany 1969/70
ISO-8859-1,/tablesd/duit71.html,Germany 1970/71
ISO-8859-1,/tablesd/duit72.html,Germany 1971/72
ISO-8859-1,/tablesd/duit73.html,Germany 1972/73
ISO-8859-1,/tablesd/duit74.html,Germany 1973/74
ISO-8859-1,/tablesd/duit75.html,Germany 1974/75
ISO-8859-1,/tablesd/duit76.html,Germany 1975/76
ISO-8859-1,/tablesd/duit77.html,Germany 1976/77
ISO-8859-1,/tablesd/duit78.html,Germany 1977/78
ISO-8859-1,/tablesd/duit79.html,Germany 1978/79
ISO-8859-1,/tablesd/duit80.html,Germany 1979/80
ISO-8859-1,/tablesd/duit81.html,Germany 1980/81
ISO-8859-1,/tablesd/duit82.html,Germany 1981/82
ISO-8859-1,/tablesd/duit83.html,Germany 1982/83
ISO-8859-1,/tablesd/duit84.html,Germany 1983/84
ISO-8859-1,/tablesd/duit85.html,Germany 1984/85
ISO-8859-1,/tablesd/duit86.html,Germany 1985/86
ISO-8859-1,/tablesd/duit87.html,Germany 1986/87
ISO-8859-1,/tablesd/duit88.html,Germany 1987/88
ISO-8859-1,/tablesd/duit89.html,Germany 1988/89
ISO-8859-1,/tablesd/duit90.html,Germany 1989/90
ISO-8859-1,/tablesd/duit91.html,Germany 1990/91
ISO-8859-1,/tablesd/duit92.html,Germany 1991/92
ISO-8859-1,/tablesd/duit93.html,Germany 1992/93
ISO-8859-1,/tablesd/duit94.html,Germany 1993/94
ISO-8859-1,/tablesd/duit95.html,Germany 1994/95
ISO-8859-1,/tablesd/duit96.html,Germany 1995/96
ISO-8859-1,/tablesd/duit97.html,Germany 1996/97
ISO-8859-1,/tablesd/duit98.html,Germany 1997/98
ISO-8859-1,/tablesd/duit99.html,Germany 1998/99
ISO-8859-1,/tablesd/durban-u19.html,Durban International Football Tournament
iso-8859-1,/tablese/eastasia2017.html,East Asian Championship 2017
iso-8859-1,/tablese/eastasia2019.html,East Asian Championship 2019
iso-8859-1,/tablese/eastasia2022.html,East Asian Championship 2022
iso-8859-1,/tablese/eastasia2025.html,East Asian Championship 2025
iso-8859-1,/tablese/eur-u21-2007.html,European U-21 Championship 2007
iso-8859-1,/tablese/eur-u21-2009.html,European U-21 Championship 2009
iso-8859-1,/tablese/eur-u21-2011.html,European U-21 Championship 2011
iso-8859-1,/tablese/eur-u21-2013.html,European U-21 Championship 2013
iso-8859-1,/tablese/eur-u21-2015.html,European U-21 Championship 2015
iso-8859-1,/tablese/eur-u21-2017.html,European U-21 Championship 2017
iso-8859-1,/tablese/eur-u21-2019.html,European U-21 Championship 2019
iso-8859-1,/tablese/eur-u21-2021.html,European U-21 Championship 2021
iso-8859-1,/tablese/eur-u21-2023.html,European U-21 Championship 2023
iso-8859-1,/tablese/eur-u21-2025.html,European U-21 Championship 2025
ISO-8859-1,/tablesf/fajr86.html,1986 Fajr International Tournament
iso-8859-1,/tablesf/fiji-oceatrips60s.html,Fiji national team tours 1961 and 1968
iso-8859-1,/tablesf/futs-guangzhou07.html,1st International Futsal Tournament (in Guangzhou) 2007
iso-8859-1,/tablesf/fyromalltime.html,Macedonia - All Time Table 1992/93-2007/08
iso-8859-1,/tablesf/fyromplall.html,Macedonia - All Time Final Placings
iso-8859-1,/tablesh/hk-futs07.html,Hongkong (Futsal) 2006/07
iso-8859-1,/tablesh/hk-inv-u16-07.html,International Youth Invitation Tournament (U-16) 2007 (Hongkong)
ISO-8859-1,/tablesi/indiadcm.html,India - D.C.M. Trophy
ISO-8859-1,/tablesi/indiadurandcuphist.html,India - List of Durand Cup Finals
ISO-8859-1,/tablesi/indianadkarnicuphist.html,India - List of Nadkarni Cup Finals
ISO-8859-1,/tablesi/indiaroverscuphist.html,India - List of Rovers Cup Finals
ISO-8859-1,/tablesi/iran-intres.html,Iran - International Matches
ISO-8859-1,/tablesi/iran-youth75.html,Iran International Tournament (Tehran)
ISO-8859-1,/tablesi/ispahist.html,Israel (Palestine) - 1923-1949
iso-8859-1,/tablesi/isra-intres-all.html,Israel National Team - All-Time Balances
iso-8859-1,/tablesi/isra-intres-class.html,Israel National Team - Classification of International Games
iso-8859-1,/tablesi/isra-intres-heads.html,Israel National Team - Head to Head Records
iso-8859-1,/tablesi/isra-intres-intro.html,Israel National Team Archive - Introduction Page
iso-8859-1,/tablesi/isra-intres-stats.html,Israel National Team - Series Records
iso-8859-1,/tablesi/isra-intres-trivia.html,Trivia on Israel National Team
iso-8859-1,/tablesi/isra-intres.html,Israel National Team - List of Official Games
iso-8859-1,/tablesi/isra-intres00.html,Israel Official Games 2000-2009
iso-8859-1,/tablesi/isra-intres10.html,Israel Official Games 2010-2019
iso-8859-1,/tablesi/isra-intres30.html,British Mandate of Palestine Official Games 1934-1948
iso-8859-1,/tablesi/isra-intres50.html,Israel Official Games 1948-1959
iso-8859-1,/tablesi/isra-intres60.html,Israel Official Games 1960-1969
iso-8859-1,/tablesi/isra-intres70.html,Israel Official Games 1970-1979
iso-8859-1,/tablesi/isra-intres80.html,Israel Official Games 1980-1989
iso-8859-1,/tablesi/isra-intres90.html,Israel Official Games 1990-1999
iso-8859-1,/tablesi/isra-others-intres-details.html,Israel National Team - Unofficial International Games Against Representativs Teams
iso-8859-1,/tablesi/isra-others-intres.html,Israel National Team - List of Unofficial International Games
iso-8859-1,/tablesj/joegalltime1.html,Yugoslavia - All-Time Table 1927-1940
iso-8859-1,/tablesj/joegalltime2.html,Yugoslavia - All-Time Table 1946/47-1991/92
iso-8859-1,/tablesj/joegplall.html,Yugoslavia - All Time Final Placings
ISO-8859-1,/tablesk/kam-wom2012.html,Cameroon Women 2012
ISO-8859-1,/tablesk/kam-wom2013.html,Cameroon Women 2013
ISO-8859-1,/tablesk/kam-wom2014.html,Cameroon Women 2014
ISO-8859-1,/tablesk/kam-wom2015.html,Cameroon Women 2015
ISO-8859-1,/tablesk/kam-wom2016.html,Cameroon Women 2016
ISO-8859-1,/tablesk/kam-wom2017.html,Cameroon Women 2017
ISO-8859-1,/tablesk/kam-wom2018.html,Cameroon Women 2018
ISO-8859-1,/tablesk/kam-wom2019.html,Cameroon Women 2019
ISO-8859-1,/tablesk/kam-wom2020.html,Cameroon Women 2019/20
ISO-8859-1,/tablesk/kam-wom2021.html,Cameroon Women 2020/21
ISO-8859-1,/tablesk/kam-wom2022.html,Cameroon Women 2022
ISO-8859-1,/tablesk/kam-wom2023.html,Cameroon Women 2023
ISO-8859-1,/tablesk/kam-wom2024.html,Cameroon Women 2023/24
ISO-8859-1,/tablesk/kennedy.html,Pacific Coast International Championship (Kennedy Cup)
iso-8859-1,/tablesk/kroa2champ.html,Croatia - List of Second Level Champions
iso-8859-1,/tablesk/kroaalltime.html,Croatia - All-Time Tables
iso-8859-1,/tablesk/kroatops.html,Croatia - List of Topscorers
ISO-8859-1,/tablesm/micronesia98.html,Micronesian Games 1998
ISO-8859-1,/tablesn/nilmilk-u20.html,Milk Cup (Northern Ireland)
ISO-8859-1,/tablesn/nkrumah.html,Dr Kwame Nkrumah Gold Cup - West African Soccer Federation championship
iso-8859-1,/tablesn/nmarianas-intres.html,Northern Mariana Islands representative football team - list of matches
iso-8859-1,/tablesn/noo-intres2008.html,Norway International Matches - Details 2008
iso-8859-1,/tablesn/noo-intres2009.html,Norway International Matches - Details 2009
iso-8859-1,/tablesn/noo-intres2010.html,Norway International Matches - Details 2010
iso-8859-1,/tablesn/noo-intres2011.html,Norway International Matches - Details 2011
iso-8859-1,/tablesn/noo-intres2012.html,Norway International Matches - Details 2012
iso-8859-1,/tablesn/noo-intres2013.html,Norway International Matches - Details 2013
iso-8859-1,/tablesn/nornor70.html,-
iso-8859-1,/tablesn/nz06.html,New Zealand 2005/06
ISO-8859-1,/tablesp/panarabschool06.html,Arab School Games and Arab School Football Championship
ISO-8859-1,/tablesq/qatspire14.html,Aspire Tri-Series International Tournaments
iso-8859-1,/tablesr/racingclub.html,Racing Club
iso-8859-1,/tablesr/rgshist.html,-
iso-8859-1,/tablesr/royalmasters97.html,Scandinavian Masters 1997
iso-8859-1,/tablesr/royalmasters98.html,Scandinavian Masters 1998
iso-8859-1,/tablesr/royalmasters99.html,Scandinavian Masters 1999
iso-8859-1,/tabless/sachampfulltrivia.html,The Copa América Archive - Trivia
ISO-8859-1,/tabless/sier09.html,Sierra Leone 2008/09
iso-8859-1,/tabless/slovalltime.html,Slovenia - All Time Table 1991/92-2007/08
iso-8859-1,/tabless/slovplall.html,Slovenia - All Time Final Placings
iso-8859-1,/tabless/slovtops.html,Slovenia - List of Topscorers
iso-8859-1,/tabless/spantops.html,Spain - List of Topscorers ("Pichichi")
ISO-8859-1,/tablest/tok-u14.html,Tokyo U-14 International Youth Football Tournament
iso-8859-1,/tablest/toyotatrivia.html,Trivia on Intercontinental (Toyota) Cup
iso-8859-1,/tablesu/uru-facetoface.html,Uruguay Championship - Face-to-Face 1932-2004
iso-8859-1,/tablesu/uru-ofi-youth.html,Uruguay OFI (Interior) Youth Championships
iso-8859-1,/tablesu/usa-allchamp.html,USA - List of League Champions (leaguewise)
iso-8859-1,/tablesu/usa-allcuphist.html,USA - List of Cup Winners
iso-8859-1,/tablesu/usa-intres.html,USA - International Results
iso-8859-1,/tablesu/usa-ncaachamp.html,USA - List of NCAA College Soccer Champions
iso-8859-1,/tablesu/usa-ncaamchamp.html,USA - List of NCAA College Soccer Conference Champions (Men)
iso-8859-1,/tablesu/usa-ncaawchamp.html,USA - List of NCAA College Soccer Conference Champions (Women)
iso-8859-1,/tablesu/usa-wom-intres.html,USA - Women - International Results
iso-8859-1,/tablesu/usa0809.html,USA 2008/09
iso-8859-1,/tablesu/usa0910.html,USA 2009/10
iso-8859-1,/tablesu/usatops-allt.html,USA - All-Time Leading Goalscorers in US Professional Soccer
iso-8859-1,/tablesu/usatops.html,USA - Leading Goalscorers in US Professional Soccer
iso-8859-1,/tablesv/visits-saotome86.html,Foreign teams visiting São Tomé and Príncipe 1986
ISO-8859-1,/tablesw/weifang.html,Weifang Cup
ISO-8859-1,/tablesw/wolveschelsea64.html,Wolverhampton Wanderers and Chelsea joint tour of the Caribbean 1964
iso-8859-1,/usadave/am-soc-overview-wom.html,USA - An Overview of American Women's Soccer History
iso-8859-1,/usadave/am-soc-overview.html,USA - An Overview of American Soccer History
iso-8859-1,/usadave/asli.html,American Soccer League I
iso-8859-1,/usadave/asliine.html,USA - American Soccer League II - New England Division
iso-8859-1,/usadave/d2-pro.html,USA - D2-Pro League
iso-8859-1,/usadave/intro.html,USA and Canada Soccer Leagues 1894-Present
iso-8859-1,/usadave/misli.html,Major Indoor Soccer League I
iso-8859-1,/usadave/mislii.html,Major Indoor Soccer League II
iso-8859-1,/usadave/misliii.html,Major Indoor Soccer League III
iso-8859-1,/usadave/mls.html,USA - Major League Soccer
iso-8859-1,/usadave/nwsl.html,USA - National Women's Soccer League
iso-8859-1,/usadave/soccerclub.html,"THE GRAND LIST, A - G"
iso-8859-1,/usadave/soccerclub2.html,"THE GRAND LIST, H - N"
iso-8859-1,/usadave/soccerclub3.html,"THE GRAND LIST, O - Z"
iso-8859-1,/usadave/usindoor.html,History of Indoor Soccer in the USA
iso-8859-1,/usadave/usisl.html,USA - United Soccer Leagues
iso-8859-1,/usadave/uswisl.html,USA - United States Women's Interregional Soccer League (W-League)
iso-8859-1,/usadave/wps.html,USA - Women's Professional Soccer
iso-8859-1,/usadave/wpsl.html,USA - Women's Premier Soccer League
iso-8859-2,/ec/ec195556.html,European Competitions 1955-56
iso-8859-2,/ec/ec195556det.html,European Champions' Cup 1955-56 - Details
iso-8859-2,/ec/ec195556yug.html,European Champions' Cup 1955-56 - Match Details Partizan Beograd
iso-8859-2,/ec/ec195657det.html,European Champions' Cup 1956-57 - Details
iso-8859-2,/ec/ec195657yug.html,European Champions' Cup 1956-57 - Match Details Crvena zvezda Beograd
iso-8859-2,/ec/ec195758det.html,European Champions' Cup 1957-58 and Fairs' Cup 1955-58 - Details
iso-8859-2,/ec/ec195859det.html,European Champions' Cup 1958-59 - Details
iso-8859-2,/ec/ec195960det.html,European Champions' Cup 1959-60 and Fairs' Cup 1958-60 - Details
iso-8859-2,/ec/ec196061det.html,European Champions' Cup and Fairs' Cup 1960-61 - Details
iso-8859-2,/ec/ec196162det.html,European Champions' Cup and Fairs' Cup 1961-62 - Details
iso-8859-2,/ec/ec196263det.html,European Champions' Cup and Fairs' Cup 1962-63 - Details
iso-8859-2,/ec/ec196364det.html,European Champions' Cup and Fairs' Cup 1963-64 - Details
iso-8859-2,/ec/ec196465det.html,European Champions' Cup and Fairs' Cup 1964-65 - Details
iso-8859-2,/ec/ec196566det.html,European Champions' Cup and Fairs' Cup 1965-66 - Details
iso-8859-2,/ec/ec196667det.html,European Champions' Cup and Fairs' Cup 1966-67 - Details
iso-8859-2,/ec/ec196768det.html,European Champions' Cup and Fairs' Cup 1967-68 - Details
iso-8859-2,/ec/ec196869det.html,European Champions' Cup and Fairs' Cup 1968-69 - Details
iso-8859-2,/ec/ec196970det.html,European Champions' Cup and Fairs' Cup 1969-70 - Details
iso-8859-2,/ec/ec197071det.html,European Champions' Cup and Fairs' Cup 1970-71 - Details
iso-8859-2,/ec/ec197172det.html,European Champions' Cup 1971-72 - Details
iso-8859-2,/ec/ec197273det.html,European Champions' Cup 1972-73 - Details
iso-8859-2,/ec/ec197374det.html,European Champions' Cup 1973-74 - Details
iso-8859-2,/ec/ec197475det.html,European Champions' Cup 1974-75 - Details
iso-8859-2,/ec/ec197576det.html,European Champions' Cup 1975-76 - Details
iso-8859-2,/ec/ec197677det.html,European Champions' Cup 1976-77 - Details
iso-8859-2,/ec/ec197778det.html,European Champions' Cup 1977-78 - Details
iso-8859-2,/ec/ec197879det.html,European Champions' Cup 1978-79 - Details
iso-8859-2,/ec/ec197980det.html,European Champions' Cup 1979-80 - Details
iso-8859-2,/ec/ec198081det.html,European Champions' Cup 1980-81 - Details
iso-8859-2,/ec/ec198182det.html,European Champions' Cup 1981-82 - Details
iso-8859-2,/ec/ec198283det.html,European Champions' Cup 1982-83 - Details
iso-8859-2,/ec/ec198384det.html,European Champions' Cup 1983-84 - Details
iso-8859-2,/ec/ec198485det.html,European Champions' Cup 1984-85 - Details
iso-8859-2,/ec/ec198586det.html,European Champions' Cup 1985-86 - Details
iso-8859-2,/ec/ec198687det.html,European Champions' Cup 1986-87 - Details
